Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
208,41,State-gov,93,1st-4th,11,Widowed,Prof-specialty,Husband,Black,Female,99,79,4,Poland,iywjt208
209,18,Self-emp-not-inc,79,Some-college,16,Married-AF-spouse,Prof-specialty,Own-child,Black,Male,1,31,64,Trinadad&Tobago,skbns209
210,40,Self-emp-not-inc,59,7th-8th,9,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Male,93,1,26,Iran,yetzt210
211,54,Federal-gov,11,7th-8th,2,Divorced,Protective-serv,Unmarried,Other,Male,59,26,3,Trinadad&Tobago,lyzoc211
212,79,State-gov,72,9th,6,Widowed,Armed-Forces,Other-relative,Other,Male,50,21,18,Nicaragua,rtsem212
213,11,Federal-gov,0,Masters,2,Divorced,Machine-op-inspct,Husband,Other,Female,38,23,24,Puerto-Rico,mlkmf213
214,38,Private,1,12th,4,Divorced,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,95,16,18,Scotland,bnzxo214
215,93,Never-worked,15,5th-6th,10,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,10,20,24,Honduras,rjhxh215
216,1,Self-emp-not-inc,80,Assoc-acdm,16,Married-spouse-absent,Armed-Forces,Husband,White,Female,44,24,47,Hong,stnpf216
217,95,Never-worked,51,Assoc-acdm,14,Never-married,Protective-serv,Husband,Black,Male,43,79,73,France,ifbfo217
218,44,Self-emp-not-inc,73,5th-6th,14,Separated,Transport-moving,Other-relative,Black,Male,88,85,95,Laos,tfcaw218
219,88,Federal-gov,4,1st-4th,6,Married-AF-spouse,?,Not-in-family,White,Male,65,83,72,Vietnam,detyj219
220,24,Self-emp-inc,5,1st-4th,14,Married-spouse-absent,Farming-fishing,Husband,White,Male,66,78,2,Cambodia,veroo220
221,67,Self-emp-inc,34,Masters,8,Widowed,Exec-managerial,Own-child,Other,Female,31,86,13,Yugoslavia,vsrgh221
222,82,Without-pay,8,12th,16,Never-married,Other-service,Not-in-family,White,Female,36,54,64,England,tdspx222
223,3,Without-pay,21,5th-6th,5,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,85,78,57,Japan,hrxws223
224,76,Federal-gov,84,7th-8th,2,Never-married,Priv-house-serv,Own-child,White,Female,53,31,31,Trinadad&Tobago,lvnfy224
225,35,Self-emp-inc,97,Some-college,1,Married-spouse-absent,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,77,83,62,Greece,cipky225
226,86,?,68,Preschool,3,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,8,98,0,South,tcvzx226
227,61,Local-gov,48,Some-college,3,Married-spouse-absent,Other-service,Own-child,Black,Male,71,89,71,Nicaragua,vkrzx227
228,69,Without-pay,75,Assoc-voc,2,Married-civ-spouse,Armed-Forces,Unmarried,Other,Male,34,74,21,Columbia,whuxk228
229,87,Private,45,Doctorate,5,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,23,71,75,Holand-Netherlands,slyxi229
230,43,State-gov,60,Preschool,11,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,23,87,72,Hungary,nhzrk230
231,32,?,4,Prof-school,6,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander,Male,65,82,58,France,tfwnj231
232,11,Federal-gov,54,Preschool,11,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Male,3,7,55,South,sqhym232
233,84,Federal-gov,93,10th,4,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,24,24,18,Poland,rjmyp233
234,10,Without-pay,48,Masters,16,Separated,Sales,Unmarried,Other,Male,65,53,82,Ecuador,tkjao234
235,54,Self-emp-inc,83,9th,4,Married-AF-spouse,Machine-op-inspct,Husband,Other,Female,24,0,95,Thailand,momia235
236,37,Self-emp-not-inc,3,11th,8,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,27,3,29,El-Salvador,vmyic236
237,28,Federal-gov,35,Prof-school,4,Separated,Adm-clerical,Unmarried,White,Female,73,83,66,United-States,kurbm237
238,2,Private,15,Assoc-acdm,3,Married-AF-spouse,Armed-Forces,Own-child,Black,Male,1,55,64,Vietnam,kokxd238
239,27,Without-pay,22,Assoc-voc,2,Widowed,Handlers-cleaners,Not-in-family,Other,Male,64,71,26,Scotland,qoctb239
240,83,Federal-gov,44,5th-6th,3,Divorced,Craft-repair,Other-relative,Other,Male,2,43,3,Nicaragua,xcdtv240
241,89,Private,11,Assoc-voc,10,Never-married,Sales,Own-child,Other,Male,59,49,66,France,pogva241
242,23,Federal-gov,8,Masters,14,Widowed,Armed-Forces,Husband,Asian-Pac-Islander,Male,89,69,58,Jamaica,nstpy242
243,53,Private,27,Some-college,16,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,7,40,83,Greece,qbonh243
244,51,?,40,Masters,6,Widowed,Handlers-cleaners,Not-in-family,Other,Female,1,18,97,France,ndxse244
245,46,Without-pay,14,5th-6th,14,Widowed,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,73,34,58,Germany,ynjvt245
246,20,Federal-gov,71,Doctorate,9,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,4,89,63,?,mkinu246
247,53,Local-gov,21,12th,15,Married-AF-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,72,50,47,Holand-Netherlands,hhkdl247
248,29,Local-gov,20,9th,4,Divorced,Farming-fishing,Own-child,Other,Male,2,68,20,Guatemala,xmafb248
249,67,Private,83,Assoc-acdm,7,Never-married,Adm-clerical,Wife,White,Female,93,43,44,Holand-Netherlands,vvagj249
250,35,State-gov,2,Preschool,3,Married-AF-spouse,?,Wife,Amer-Indian-Eskimo,Male,57,66,83,Peru,rkmzg250
251,39,Federal-gov,32,Preschool,13,Divorced,Tech-support,Husband,Amer-Indian-Eskimo,Male,48,56,20,Vietnam,ezljg251
252,9,Never-worked,20,Masters,16,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,93,96,10,Poland,fewpu252
253,73,Self-emp-inc,7,HS-grad,15,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Male,52,48,98,Dominican-Republic,jyfbg253
254,41,Private,63,12th,7,Widowed,Transport-moving,Husband,Asian-Pac-Islander,Male,3,33,43,India,tuvki254
255,23,Without-pay,97,10th,4,Married-civ-spouse,?,Other-relative,Asian-Pac-Islander,Female,66,84,61,United-States,ucxbb255
256,3,Never-worked,47,Masters,7,Never-married,Handlers-cleaners,Not-in-family,Other,Female,14,88,61,France,xrgod256
257,46,Without-pay,55,Some-college,7,Never-married,Machine-op-inspct,Not-in-family,Black,Male,11,90,21,Dominican-Republic,hltgs257
258,90,State-gov,93,9th,13,Married-AF-spouse,?,Husband,Amer-Indian-Eskimo,Male,12,22,15,Laos,utsnx258
259,50,Never-worked,42,9th,10,Never-married,Transport-moving,Husband,Black,Female,15,98,72,Hong,nehgy259
260,3,Local-gov,0,5th-6th,10,Married-AF-spouse,Handlers-cleaners,Husband,Black,Female,59,96,31,Holand-Netherlands,smfst260
261,31,State-gov,82,1st-4th,16,Married-civ-spouse,?,Own-child,White,Male,55,4,39,Cambodia,kmtkt261
262,9,Without-pay,1,Assoc-acdm,13,Married-spouse-absent,Protective-serv,Own-child,Other,Female,29,47,83,El-Salvador,apkoe262
263,10,Never-worked,11,5th-6th,3,Never-married,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,44,20,84,Canada,cxfui263
264,27,?,29,Some-college,6,Widowed,Transport-moving,Husband,Amer-Indian-Eskimo,Male,67,13,90,Mexico,nuobk264
265,45,Federal-gov,99,12th,2,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,5,26,99,Thailand,hbqck265
266,71,Never-worked,18,Assoc-voc,16,Separated,Priv-house-serv,Unmarried,Other,Male,80,61,16,Dominican-Republic,hvyvk266
267,39,Local-gov,14,Assoc-voc,8,Separated,Armed-Forces,Unmarried,Black,Male,38,42,7,Greece,shasi267
268,61,Private,95,HS-grad,10,Married-spouse-absent,Transport-moving,Wife,White,Female,68,34,37,Greece,sbevz268
269,85,State-gov,41,Preschool,1,Separated,?,Husband,Other,Male,20,69,91,Vietnam,plgne269
270,97,Self-emp-not-inc,96,Bachelors,15,Married-spouse-absent,Tech-support,Other-relative,White,Female,5,96,84,Honduras,mbptc270
271,44,Federal-gov,12,10th,14,Separated,Farming-fishing,Own-child,Black,Male,44,87,78,China,zpogz271
272,34,State-gov,70,12th,2,Widowed,Tech-support,Other-relative,White,Male,72,38,35,Japan,nwtwy272
273,34,Local-gov,8,Doctorate,11,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,66,65,59,Holand-Netherlands,xqbgc273
274,88,Private,98,9th,11,Married-spouse-absent,Sales,Husband,Asian-Pac-Islander,Female,57,71,18,Ecuador,xdmzp274
275,33,?,80,HS-grad,3,Married-civ-spouse,Protective-serv,Wife,White,Female,80,19,82,Hong,zwxyy275
276,5,?,45,12th,5,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Female,9,7,45,Holand-Netherlands,zmqsu276
277,36,Self-emp-not-inc,8,Some-college,2,Separated,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,74,76,33,Thailand,xnpuh277
278,0,State-gov,61,Assoc-acdm,10,Separated,Handlers-cleaners,Husband,Black,Female,39,87,56,Holand-Netherlands,qocez278
279,75,Self-emp-inc,10,Some-college,5,Widowed,Priv-house-serv,Wife,Other,Female,8,89,98,United-States,ahxlp279
280,34,Private,24,Prof-school,5,Married-AF-spouse,Protective-serv,Husband,Other,Male,65,84,62,Peru,lvhar280
281,69,State-gov,98,Bachelors,9,Divorced,Craft-repair,Not-in-family,Black,Female,54,61,71,Ecuador,qdjkk281
282,53,State-gov,95,9th,9,Divorced,?,Own-child,Black,Male,66,82,36,Haiti,rozrk282
283,80,Without-pay,6,10th,7,Separated,?,Own-child,White,Female,47,60,10,Cambodia,lipqz283
284,62,Federal-gov,16,Preschool,4,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,5,34,12,Poland,qrsfk284
285,8,Private,61,Assoc-acdm,16,Never-married,Farming-fishing,Other-relative,Other,Female,67,91,36,United-States,xzwjc285
286,61,Self-emp-inc,72,Prof-school,10,Widowed,Protective-serv,Own-child,Black,Female,2,75,87,South,cutqj286
287,1,Self-emp-not-inc,1,Assoc-acdm,6,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,67,16,34,Poland,ymfmm287
288,81,?,57,Doctorate,6,Married-AF-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,63,22,96,Italy,grwrh288
289,35,Local-gov,7,Bachelors,15,Never-married,Tech-support,Wife,Black,Male,39,32,8,Greece,atbyj289
290,91,Self-emp-inc,66,1st-4th,13,Divorced,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,66,56,22,Holand-Netherlands,remac290
291,40,Self-emp-not-inc,79,11th,16,Widowed,Sales,Wife,Other,Male,41,15,7,Nicaragua,uobrj291
292,36,Federal-gov,86,11th,11,Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Male,78,44,32,Guatemala,mnntw292
293,48,Never-worked,96,Doctorate,2,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,0,23,27,China,icnlv293
294,25,Private,40,Assoc-voc,5,Married-AF-spouse,Handlers-cleaners,Other-relative,Black,Female,26,24,34,Poland,phxvt294
295,67,Self-emp-not-inc,79,11th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Male,38,66,89,Nicaragua,knpso295
296,35,Local-gov,18,12th,7,Married-civ-spouse,Protective-serv,Wife,Other,Male,72,62,95,Scotland,uruai296
297,30,State-gov,43,Some-college,7,Married-AF-spouse,Handlers-cleaners,Own-child,Other,Female,64,91,3,Yugoslavia,zbhpr297
298,29,Never-worked,55,12th,7,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,63,44,92,Taiwan,jdqob298
299,33,Self-emp-not-inc,28,Masters,12,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Male,88,40,55,China,cyqqo299
300,18,Self-emp-inc,21,Assoc-acdm,9,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,2,60,93,Portugal,hfnpy300
301,17,?,62,11th,16,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,45,18,97,Hong,uasfl301
302,93,State-gov,64,5th-6th,11,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Female,86,49,69,Taiwan,uujqe302
303,84,Self-emp-not-inc,26,Assoc-acdm,2,Married-civ-spouse,Protective-serv,Own-child,Asian-Pac-Islander,Female,69,77,59,Vietnam,njnmh303
304,2,Self-emp-inc,34,5th-6th,15,Separated,Machine-op-inspct,Wife,Other,Male,55,47,10,France,vtlbx304
305,69,?,64,Assoc-acdm,7,Divorced,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,89,61,38,Nicaragua,hgegr305
306,12,Private,33,9th,7,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,59,87,100,India,wqwjy306
307,44,Private,13,Masters,14,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,7,72,53,China,pztky307
308,66,Without-pay,66,11th,7,Separated,Sales,Other-relative,Black,Female,45,97,35,United-States,iyenw308
309,91,Self-emp-inc,48,9th,7,Divorced,Prof-specialty,Wife,White,Female,58,15,27,Laos,nufwr309
310,85,Without-pay,73,Bachelors,13,Married-spouse-absent,Craft-repair,Wife,Other,Male,6,30,15,Dominican-Republic,kdxnj310
311,39,Private,8,Some-college,12,Never-married,Tech-support,Other-relative,White,Male,89,67,25,Thailand,vvgxu311
312,39,Federal-gov,97,5th-6th,6,Never-married,Prof-specialty,Other-relative,Other,Female,7,31,47,Iran,kldog312
313,75,Self-emp-inc,81,11th,13,Married-AF-spouse,Armed-Forces,Wife,Black,Female,39,34,4,Guatemala,oirys313
314,22,Local-gov,80,Preschool,11,Married-civ-spouse,Transport-moving,Own-child,White,Male,22,32,9,Vietnam,atqth314
315,30,Federal-gov,41,Bachelors,10,Divorced,Farming-fishing,Wife,Black,Female,55,2,7,Thailand,ojuhf315
316,17,Without-pay,93,Some-college,9,Never-married,Craft-repair,Unmarried,White,Male,56,57,65,Iran,ozdjs316
317,70,Private,9,10th,2,Married-AF-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,72,13,36,Puerto-Rico,krrne317
318,71,Private,88,10th,13,Separated,Tech-support,Own-child,Other,Female,10,11,42,Peru,cpuxt318
319,18,Local-gov,82,1st-4th,12,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,61,70,29,Taiwan,cvbpl319
320,92,Self-emp-inc,73,Some-college,14,Separated,Sales,Own-child,Black,Male,52,41,57,Iran,cfeps320
321,43,Local-gov,75,10th,12,Widowed,Adm-clerical,Wife,White,Male,85,12,8,Honduras,klowi321
322,83,State-gov,81,9th,5,Divorced,Prof-specialty,Husband,Other,Female,73,66,42,?,jmnjv322
323,49,Self-emp-inc,12,Some-college,12,Married-spouse-absent,Sales,Wife,Black,Male,57,11,89,Hong,newkf323
324,41,State-gov,84,Prof-school,2,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Female,79,13,40,Guatemala,ihbwr324
325,93,?,46,9th,13,Separated,Sales,Not-in-family,Other,Male,3,1,42,Japan,tpfuy325
326,46,Local-gov,58,Assoc-acdm,13,Divorced,Protective-serv,Husband,Black,Female,92,59,24,Outlying-US(Guam-USVI-etc),zroix326
327,21,Never-worked,84,11th,14,Married-civ-spouse,Protective-serv,Wife,Other,Female,53,34,98,China,rljxd327
328,73,Without-pay,15,1st-4th,11,Divorced,Prof-specialty,Wife,White,Female,20,60,37,Trinadad&Tobago,mqjyx328
329,89,Self-emp-not-inc,37,Assoc-acdm,5,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,11,61,24,Cuba,hodxv329
330,96,Private,11,Assoc-acdm,9,Married-AF-spouse,Prof-specialty,Wife,White,Male,59,100,16,Peru,utppk330
331,91,Federal-gov,53,10th,10,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,36,42,84,Holand-Netherlands,nqvup331
332,73,Private,5,Prof-school,9,Separated,Exec-managerial,Wife,White,Female,56,69,40,Japan,thxuw332
333,28,Self-emp-inc,62,10th,7,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,24,87,4,Peru,ylevb333
334,81,Private,61,Some-college,7,Separated,Adm-clerical,Husband,Other,Male,54,57,36,Ireland,howat334
335,58,Private,73,1st-4th,10,Widowed,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,3,29,36,Guatemala,prpep335
336,0,Local-gov,50,7th-8th,2,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,39,5,10,Cambodia,yxiuy336
337,86,?,95,11th,6,Married-spouse-absent,Craft-repair,Wife,Other,Female,5,28,92,South,wdkmr337
338,63,Local-gov,59,Prof-school,2,Married-spouse-absent,?,Husband,Other,Male,86,15,45,Scotland,xjykn338
339,16,State-gov,11,11th,15,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,39,20,89,Portugal,oganh339
340,36,Private,53,HS-grad,16,Married-spouse-absent,Armed-Forces,Husband,Black,Female,33,14,87,Hong,jtpwf340
341,94,Self-emp-inc,39,1st-4th,1,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,60,15,41,Nicaragua,blrqt341
342,24,Without-pay,16,Prof-school,1,Widowed,Exec-managerial,Husband,Other,Female,91,34,17,Haiti,neaje342
343,63,Self-emp-not-inc,11,Assoc-acdm,1,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,69,75,62,England,gogtu343
344,67,Self-emp-not-inc,52,1st-4th,4,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Male,77,35,69,Hong,cltxx344
345,51,Private,26,Assoc-voc,4,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,91,70,43,Honduras,yljou345
346,8,Federal-gov,17,7th-8th,12,Married-spouse-absent,?,Husband,Other,Female,58,26,31,Columbia,yrxoa346
347,56,Self-emp-not-inc,39,Preschool,3,Divorced,?,Other-relative,Asian-Pac-Islander,Female,24,63,80,Germany,mwtjz347
348,91,Private,88,Assoc-acdm,10,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Female,70,39,21,India,plwsy348
349,93,Private,52,11th,5,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Female,80,89,53,Outlying-US(Guam-USVI-etc),awcvp349
350,87,Without-pay,13,5th-6th,11,Divorced,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,27,59,27,Mexico,fraen350
351,32,Private,62,Bachelors,9,Married-AF-spouse,Adm-clerical,Unmarried,Other,Male,89,41,66,France,pdzdc351
352,19,Without-pay,76,5th-6th,7,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Male,40,46,57,Germany,nbwhe352
353,72,Local-gov,74,Preschool,6,Married-civ-spouse,Protective-serv,Unmarried,Black,Female,97,76,35,Philippines,thcbf353
354,71,Never-worked,97,Preschool,4,Widowed,Other-service,Own-child,White,Female,62,62,53,Iran,frzyr354
355,87,Local-gov,54,5th-6th,4,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,12,11,91,China,tuhxr355
356,13,Local-gov,12,Assoc-acdm,5,Divorced,Transport-moving,Unmarried,Black,Male,32,57,61,United-States,ixpjo356
357,58,Self-emp-not-inc,39,Assoc-acdm,4,Married-civ-spouse,Transport-moving,Wife,Black,Male,57,11,91,Ecuador,xjcwk357
358,81,Private,60,Assoc-acdm,6,Widowed,Priv-house-serv,Unmarried,White,Female,24,72,36,Cuba,liyha358
359,55,Without-pay,11,5th-6th,5,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,71,48,29,Scotland,liyth359
360,64,?,79,9th,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,71,52,12,Poland,uoxur360
361,75,Self-emp-not-inc,40,11th,12,Widowed,Prof-specialty,Other-relative,Other,Male,28,33,44,Germany,twwru361
362,92,Self-emp-inc,95,11th,3,Never-married,Adm-clerical,Unmarried,Black,Male,93,5,8,Greece,tgzfx362
363,36,Without-pay,49,11th,6,Widowed,Handlers-cleaners,Husband,White,Female,91,51,62,England,gjykx363
364,25,?,37,1st-4th,7,Never-married,Transport-moving,Not-in-family,White,Male,49,36,42,Outlying-US(Guam-USVI-etc),zpybn364
365,32,State-gov,96,Assoc-acdm,2,Married-AF-spouse,Craft-repair,Wife,Other,Male,77,50,34,Peru,gqwfw365
366,42,Without-pay,19,11th,10,Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,80,74,62,Hungary,jdmfx366
367,14,Private,50,10th,9,Married-spouse-absent,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,10,22,7,United-States,rmjtb367
368,86,Federal-gov,17,Doctorate,10,Divorced,Armed-Forces,Not-in-family,Black,Female,79,63,39,Columbia,bngdn368
369,28,State-gov,88,1st-4th,4,Married-civ-spouse,Exec-managerial,Wife,Black,Female,2,49,51,Peru,fnlph369
370,20,Self-emp-inc,24,Preschool,16,Divorced,Other-service,Other-relative,Black,Male,86,7,22,Haiti,oiykj370
371,82,?,52,Some-college,10,Widowed,Transport-moving,Unmarried,Asian-Pac-Islander,Female,2,39,28,Hong,chelk371
372,68,Federal-gov,27,10th,13,Separated,Handlers-cleaners,Other-relative,Black,Female,99,30,53,China,nyixu372
373,22,Self-emp-inc,93,1st-4th,9,Never-married,Handlers-cleaners,Not-in-family,Other,Male,40,58,21,Taiwan,vqnfq373
374,99,?,37,Bachelors,8,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,11,41,89,Portugal,dcjqy374
375,83,Without-pay,33,Assoc-acdm,7,Never-married,Protective-serv,Husband,Black,Male,39,68,57,Taiwan,dnmmx375
376,7,?,78,11th,9,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,13,40,63,Holand-Netherlands,gprcv376
377,72,State-gov,67,Assoc-voc,7,Separated,Transport-moving,Own-child,White,Male,70,84,76,Holand-Netherlands,kbvgu377
378,61,Without-pay,9,Bachelors,5,Divorced,Adm-clerical,Own-child,Black,Female,68,100,19,Mexico,eqvrg378
379,13,Federal-gov,82,1st-4th,7,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,51,9,79,Poland,cexlz379
380,5,Self-emp-not-inc,84,Masters,6,Widowed,Adm-clerical,Own-child,White,Female,14,60,26,Cambodia,gjryr380
381,0,Federal-gov,69,10th,15,Married-civ-spouse,Protective-serv,Own-child,White,Male,16,29,73,Trinadad&Tobago,utjme381
382,8,State-gov,49,1st-4th,7,Married-civ-spouse,Protective-serv,Other-relative,White,Male,55,98,76,Guatemala,frnwj382
383,79,Self-emp-inc,79,Doctorate,15,Widowed,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,82,52,49,Taiwan,ioiei383
384,79,Self-emp-not-inc,76,Assoc-voc,14,Married-AF-spouse,Armed-Forces,Unmarried,Black,Male,15,41,41,Italy,qfatj384
385,53,Never-worked,84,Prof-school,7,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,88,5,42,Jamaica,ziptb385
386,11,?,81,12th,15,Widowed,?,Other-relative,Other,Female,48,60,9,India,evagn386
387,4,Self-emp-not-inc,56,Preschool,6,Married-AF-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,47,60,58,India,mixqv387
388,39,State-gov,92,Masters,1,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,18,42,52,Iran,kbgyr388
389,92,State-gov,2,7th-8th,15,Married-AF-spouse,Tech-support,Own-child,Other,Male,8,40,83,Puerto-Rico,dkavk389
390,45,Local-gov,12,11th,10,Never-married,Protective-serv,Other-relative,Other,Male,8,80,28,Thailand,wzmkh390
391,26,Self-emp-inc,98,10th,9,Married-civ-spouse,Protective-serv,Own-child,Other,Female,0,15,1,Haiti,zswgy391
392,74,Without-pay,36,5th-6th,13,Divorced,Prof-specialty,Wife,Other,Male,92,51,29,Peru,gnfto392
393,52,Local-gov,51,Preschool,8,Widowed,Machine-op-inspct,Own-child,Other,Female,44,67,42,Hungary,rrvkg393
394,49,Without-pay,35,Assoc-acdm,11,Separated,Sales,Other-relative,Black,Female,12,89,60,Holand-Netherlands,orgto394
395,91,Local-gov,84,12th,16,Married-spouse-absent,Exec-managerial,Wife,White,Male,7,64,100,Canada,tezsb395
396,51,Private,60,Assoc-voc,6,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,44,43,73,Canada,qdonc396
